1433861584896,1.3,0.086,0.114,1.2,0.103,0.131,0.9,0.08,0.079,1.2,0.021,0.025 
1433861584996,1.3,0.086,0.114,1.2,0.103,0.131,0.9,0.08,0.079,1.2,0.021,0.025 
1433861585096,1.3,0.086,0.114,1.2,0.103,0.131,0.9,0.08,0.079,1.2,0.021,0.025 
1433861585196,1.3,0.086,0.114,1.2,0.162,0.206,0.9,0.08,0.079,1.2,0.035,0.042 
1433861585296,1.3,0.086,0.114,1.2,0.162,0.206,0.9,0.08,0.079,1.2,0.035,0.042 
1433861585396,1.3,0.086,0.114,1.2,0.114,0.145,0.9,0.08,0.079,1.2,0.015,0.018 
1433861585496,1.3,0.086,0.114,1.2,0.114,0.145,0.9,0.08,0.079,1.2,0.015,0.018 
1433861585596,1.3,0.086,0.114,1.2,0.114,0.145,0.9,0.08,0.079,1.2,0.015,0.018 
1433861585696,1.3,0.086,0.114,1.2,0.079,0.1,0.9,0.08,0.079,1.2,0.016,0.019 
1433861585796,1.3,0.086,0.114,1.2,0.079,0.1,0.9,0.08,0.079,1.2,0.016,0.019 
1433861585896,1.3,0.086,0.114,1.2,0.079,0.1,0.9,0.08,0.079,1.2,0.016,0.019 
1433861585996,1.3,0.086,0.114,1.2,0.086,0.109,0.9,0.08,0.079,1.2,0.017,0.02 
1433861586096,1.3,0.086,0.114,1.2,0.086,0.109,0.9,0.08,0.079,1.2,0.017,0.02 
1433861586196,1.3,0.086,0.114,1.2,0.148,0.188,0.9,0.08,0.079,1.2,0.017,0.02 
1433861586296,1.3,0.086,0.114,1.2,0.148,0.188,0.9,0.08,0.079,1.2,0.017,0.02 
1433861586396,1.3,0.086,0.114,1.2,0.148,0.188,0.9,0.08,0.079,1.2,0.017,0.02 
1433861586496,1.3,0.086,0.114,1.2,0.081,0.103,0.9,0.08,0.079,1.2,0.015,0.018 
1433861586596,1.3,0.086,0.114,1.2,0.081,0.103,0.9,0.08,0.079,1.2,0.015,0.018 
1433861586696,1.3,0.086,0.114,1.2,0.08,0.102,0.9,0.08,0.079,1.2,0.014,0.016 
1433861586796,1.3,0.086,0.114,1.2,0.08,0.102,0.9,0.08,0.079,1.2,0.014,0.016 
1433861586896,1.3,0.086,0.114,1.2,0.08,0.102,0.9,0.08,0.079,1.2,0.014,0.016 
1433861586996,1.3,0.086,0.114,1.2,0.078,0.099,0.9,0.08,0.079,1.2,0.014,0.016 
1433861587096,1.3,0.086,0.114,1.2,0.078,0.099,0.9,0.08,0.079,1.2,0.014,0.016 
1433861587196,1.3,0.086,0.114,1.2,0.078,0.099,0.9,0.08,0.079,1.2,0.014,0.016 
1433861587296,1.3,0.086,0.114,1.2,0.099,0.126,0.9,0.08,0.079,1.2,0.02,0.024 
1433861587396,1.3,0.086,0.114,1.2,0.099,0.126,0.9,0.08,0.079,1.2,0.02,0.024 
